season,round,official,source,drivers,teams,status,message
1969,1,1969 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1969,1,1969 — South African Grand Prix,none,0,0,no_results,
1969,2,1969 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,2,1969 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1969,2,1969 — Spanish Grand Prix,none,0,0,no_results,
1969,3,1969 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,3,1969 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1969,3,1969 — Monaco Grand Prix,none,0,0,no_results,
1969,4,1969 — Dutch Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,4,1969 — Dutch Grand Prix,ergast,0,0,no_results,ergast_empty
1969,4,1969 — Dutch Grand Prix,none,0,0,no_results,
1969,5,1969 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,5,1969 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1969,5,1969 — French Grand Prix,none,0,0,no_results,
1969,6,1969 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,6,1969 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1969,6,1969 — British Grand Prix,none,0,0,no_results,
1969,7,1969 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,7,1969 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1969,7,1969 — German Grand Prix,none,0,0,no_results,
1969,8,1969 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,8,1969 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1969,8,1969 — Italian Grand Prix,none,0,0,no_results,
1969,9,1969 — Canadian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,9,1969 — Canadian Grand Prix,ergast,0,0,no_results,ergast_empty
1969,9,1969 — Canadian Grand Prix,none,0,0,no_results,
1969,10,1969 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,10,1969 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1969,10,1969 — United States Grand Prix,none,0,0,no_results,
1969,11,1969 — Mexican Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1969/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1969,11,1969 — Mexican Grand Prix,ergast,0,0,no_results,ergast_empty
1969,11,1969 — Mexican Grand Prix,none,0,0,no_results,
1970,1,1970 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,1,1970 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1970,1,1970 — South African Grand Prix,none,0,0,no_results,
1970,2,1970 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,2,1970 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1970,2,1970 — Spanish Grand Prix,none,0,0,no_results,
1970,3,1970 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,3,1970 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1970,3,1970 — Monaco Grand Prix,none,0,0,no_results,
1970,4,1970 — Belgian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,4,1970 — Belgian Grand Prix,ergast,0,0,no_results,ergast_empty
1970,4,1970 — Belgian Grand Prix,none,0,0,no_results,
1970,5,1970 — Dutch Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,5,1970 — Dutch Grand Prix,ergast,0,0,no_results,ergast_empty
1970,5,1970 — Dutch Grand Prix,none,0,0,no_results,
1970,6,1970 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,6,1970 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1970,6,1970 — French Grand Prix,none,0,0,no_results,
1970,7,1970 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,7,1970 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1970,7,1970 — British Grand Prix,none,0,0,no_results,
1970,8,1970 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,8,1970 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1970,8,1970 — German Grand Prix,none,0,0,no_results,
1970,9,1970 — Austrian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,9,1970 — Austrian Grand Prix,ergast,0,0,no_results,ergast_empty
1970,9,1970 — Austrian Grand Prix,none,0,0,no_results,
1970,10,1970 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,10,1970 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1970,10,1970 — Italian Grand Prix,none,0,0,no_results,
1970,11,1970 — Canadian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,11,1970 — Canadian Grand Prix,ergast,0,0,no_results,ergast_empty
1970,11,1970 — Canadian Grand Prix,none,0,0,no_results,
1970,12,1970 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/12/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,12,1970 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1970,12,1970 — United States Grand Prix,none,0,0,no_results,
1970,13,1970 — Mexican Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1970/13/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1970,13,1970 — Mexican Grand Prix,ergast,0,0,no_results,ergast_empty
1970,13,1970 — Mexican Grand Prix,none,0,0,no_results,
1971,1,1971 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,1,1971 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1971,1,1971 — South African Grand Prix,none,0,0,no_results,
1971,2,1971 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,2,1971 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1971,2,1971 — Spanish Grand Prix,none,0,0,no_results,
1971,3,1971 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,3,1971 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1971,3,1971 — Monaco Grand Prix,none,0,0,no_results,
1971,4,1971 — Dutch Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,4,1971 — Dutch Grand Prix,ergast,0,0,no_results,ergast_empty
1971,4,1971 — Dutch Grand Prix,none,0,0,no_results,
1971,5,1971 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,5,1971 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1971,5,1971 — French Grand Prix,none,0,0,no_results,
1971,6,1971 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,6,1971 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1971,6,1971 — British Grand Prix,none,0,0,no_results,
1971,7,1971 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,7,1971 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1971,7,1971 — German Grand Prix,none,0,0,no_results,
1971,8,1971 — Austrian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,8,1971 — Austrian Grand Prix,ergast,0,0,no_results,ergast_empty
1971,8,1971 — Austrian Grand Prix,none,0,0,no_results,
1971,9,1971 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,9,1971 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1971,9,1971 — Italian Grand Prix,none,0,0,no_results,
1971,10,1971 — Canadian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,10,1971 — Canadian Grand Prix,ergast,0,0,no_results,ergast_empty
1971,10,1971 — Canadian Grand Prix,none,0,0,no_results,
1971,11,1971 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1971/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1971,11,1971 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1971,11,1971 — United States Grand Prix,none,0,0,no_results,
1972,1,1972 — Argentine Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,1,1972 — Argentine Grand Prix,ergast,0,0,no_results,ergast_empty
1972,1,1972 — Argentine Grand Prix,none,0,0,no_results,
1972,2,1972 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,2,1972 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1972,2,1972 — South African Grand Prix,none,0,0,no_results,
1972,3,1972 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,3,1972 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1972,3,1972 — Spanish Grand Prix,none,0,0,no_results,
1972,4,1972 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,4,1972 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1972,4,1972 — Monaco Grand Prix,none,0,0,no_results,
1972,5,1972 — Belgian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,5,1972 — Belgian Grand Prix,ergast,0,0,no_results,ergast_empty
1972,5,1972 — Belgian Grand Prix,none,0,0,no_results,
1972,6,1972 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,6,1972 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1972,6,1972 — French Grand Prix,none,0,0,no_results,
1972,7,1972 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,7,1972 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1972,7,1972 — British Grand Prix,none,0,0,no_results,
1972,8,1972 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,8,1972 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1972,8,1972 — German Grand Prix,none,0,0,no_results,
1972,9,1972 — Austrian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,9,1972 — Austrian Grand Prix,ergast,0,0,no_results,ergast_empty
1972,9,1972 — Austrian Grand Prix,none,0,0,no_results,
1972,10,1972 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,10,1972 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1972,10,1972 — Italian Grand Prix,none,0,0,no_results,
1972,11,1972 — Canadian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,11,1972 — Canadian Grand Prix,ergast,0,0,no_results,ergast_empty
1972,11,1972 — Canadian Grand Prix,none,0,0,no_results,
1972,12,1972 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1972/12/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1972,12,1972 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1972,12,1972 — United States Grand Prix,none,0,0,no_results,
1973,1,1973 — Argentine Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,1,1973 — Argentine Grand Prix,ergast,0,0,no_results,ergast_empty
1973,1,1973 — Argentine Grand Prix,none,0,0,no_results,
1973,2,1973 — Brazilian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,2,1973 — Brazilian Grand Prix,ergast,0,0,no_results,ergast_empty
1973,2,1973 — Brazilian Grand Prix,none,0,0,no_results,
1973,3,1973 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,3,1973 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1973,3,1973 — South African Grand Prix,none,0,0,no_results,
1973,4,1973 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,4,1973 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1973,4,1973 — Spanish Grand Prix,none,0,0,no_results,
1973,5,1973 — Belgian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,5,1973 — Belgian Grand Prix,ergast,0,0,no_results,ergast_empty
1973,5,1973 — Belgian Grand Prix,none,0,0,no_results,
1973,6,1973 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,6,1973 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1973,6,1973 — Monaco Grand Prix,none,0,0,no_results,
1973,7,1973 — Swedish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,7,1973 — Swedish Grand Prix,ergast,0,0,no_results,ergast_empty
1973,7,1973 — Swedish Grand Prix,none,0,0,no_results,
1973,8,1973 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,8,1973 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1973,8,1973 — French Grand Prix,none,0,0,no_results,
1973,9,1973 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,9,1973 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1973,9,1973 — British Grand Prix,none,0,0,no_results,
1973,10,1973 — Dutch Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,10,1973 — Dutch Grand Prix,ergast,0,0,no_results,ergast_empty
1973,10,1973 — Dutch Grand Prix,none,0,0,no_results,
1973,11,1973 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,11,1973 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1973,11,1973 — German Grand Prix,none,0,0,no_results,
1973,12,1973 — Austrian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/12/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,12,1973 — Austrian Grand Prix,ergast,0,0,no_results,ergast_empty
1973,12,1973 — Austrian Grand Prix,none,0,0,no_results,
1973,13,1973 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/13/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,13,1973 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1973,13,1973 — Italian Grand Prix,none,0,0,no_results,
1973,14,1973 — Canadian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/14/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,14,1973 — Canadian Grand Prix,ergast,0,0,no_results,ergast_empty
1973,14,1973 — Canadian Grand Prix,none,0,0,no_results,
1973,15,1973 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1973/15/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1973,15,1973 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1973,15,1973 — United States Grand Prix,none,0,0,no_results,
1974,1,1974 — Argentine Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,1,1974 — Argentine Grand Prix,ergast,0,0,no_results,ergast_empty
1974,1,1974 — Argentine Grand Prix,none,0,0,no_results,
1974,2,1974 — Brazilian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,2,1974 — Brazilian Grand Prix,ergast,0,0,no_results,ergast_empty
1974,2,1974 — Brazilian Grand Prix,none,0,0,no_results,
1974,3,1974 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,3,1974 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1974,3,1974 — South African Grand Prix,none,0,0,no_results,
1974,4,1974 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,4,1974 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1974,4,1974 — Spanish Grand Prix,none,0,0,no_results,
1974,5,1974 — Belgian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,5,1974 — Belgian Grand Prix,ergast,0,0,no_results,ergast_empty
1974,5,1974 — Belgian Grand Prix,none,0,0,no_results,
1974,6,1974 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,6,1974 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1974,6,1974 — Monaco Grand Prix,none,0,0,no_results,
1974,7,1974 — Swedish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,7,1974 — Swedish Grand Prix,ergast,0,0,no_results,ergast_empty
1974,7,1974 — Swedish Grand Prix,none,0,0,no_results,
1974,8,1974 — Dutch Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,8,1974 — Dutch Grand Prix,ergast,0,0,no_results,ergast_empty
1974,8,1974 — Dutch Grand Prix,none,0,0,no_results,
1974,9,1974 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,9,1974 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1974,9,1974 — French Grand Prix,none,0,0,no_results,
1974,10,1974 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,10,1974 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1974,10,1974 — British Grand Prix,none,0,0,no_results,
1974,11,1974 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,11,1974 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1974,11,1974 — German Grand Prix,none,0,0,no_results,
1974,12,1974 — Austrian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/12/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,12,1974 — Austrian Grand Prix,ergast,0,0,no_results,ergast_empty
1974,12,1974 — Austrian Grand Prix,none,0,0,no_results,
1974,13,1974 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/13/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,13,1974 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1974,13,1974 — Italian Grand Prix,none,0,0,no_results,
1974,14,1974 — Canadian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/14/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,14,1974 — Canadian Grand Prix,ergast,0,0,no_results,ergast_empty
1974,14,1974 — Canadian Grand Prix,none,0,0,no_results,
1974,15,1974 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1974/15/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1974,15,1974 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1974,15,1974 — United States Grand Prix,none,0,0,no_results,
1975,1,1975 — Argentine Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,1,1975 — Argentine Grand Prix,ergast,0,0,no_results,ergast_empty
1975,1,1975 — Argentine Grand Prix,none,0,0,no_results,
1975,2,1975 — Brazilian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,2,1975 — Brazilian Grand Prix,ergast,0,0,no_results,ergast_empty
1975,2,1975 — Brazilian Grand Prix,none,0,0,no_results,
1975,3,1975 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/3/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,3,1975 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1975,3,1975 — South African Grand Prix,none,0,0,no_results,
1975,4,1975 — Spanish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/4/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,4,1975 — Spanish Grand Prix,ergast,0,0,no_results,ergast_empty
1975,4,1975 — Spanish Grand Prix,none,0,0,no_results,
1975,5,1975 — Monaco Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/5/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,5,1975 — Monaco Grand Prix,ergast,0,0,no_results,ergast_empty
1975,5,1975 — Monaco Grand Prix,none,0,0,no_results,
1975,6,1975 — Belgian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/6/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,6,1975 — Belgian Grand Prix,ergast,0,0,no_results,ergast_empty
1975,6,1975 — Belgian Grand Prix,none,0,0,no_results,
1975,7,1975 — Swedish Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/7/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,7,1975 — Swedish Grand Prix,ergast,0,0,no_results,ergast_empty
1975,7,1975 — Swedish Grand Prix,none,0,0,no_results,
1975,8,1975 — Dutch Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/8/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,8,1975 — Dutch Grand Prix,ergast,0,0,no_results,ergast_empty
1975,8,1975 — Dutch Grand Prix,none,0,0,no_results,
1975,9,1975 — French Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/9/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,9,1975 — French Grand Prix,ergast,0,0,no_results,ergast_empty
1975,9,1975 — French Grand Prix,none,0,0,no_results,
1975,10,1975 — British Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/10/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,10,1975 — British Grand Prix,ergast,0,0,no_results,ergast_empty
1975,10,1975 — British Grand Prix,none,0,0,no_results,
1975,11,1975 — German Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/11/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,11,1975 — German Grand Prix,ergast,0,0,no_results,ergast_empty
1975,11,1975 — German Grand Prix,none,0,0,no_results,
1975,12,1975 — Austrian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/12/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,12,1975 — Austrian Grand Prix,ergast,0,0,no_results,ergast_empty
1975,12,1975 — Austrian Grand Prix,none,0,0,no_results,
1975,13,1975 — Italian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/13/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,13,1975 — Italian Grand Prix,ergast,0,0,no_results,ergast_empty
1975,13,1975 — Italian Grand Prix,none,0,0,no_results,
1975,14,1975 — United States Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1975/14/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1975,14,1975 — United States Grand Prix,ergast,0,0,no_results,ergast_empty
1975,14,1975 — United States Grand Prix,none,0,0,no_results,
1976,1,1976 — Brazilian Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1976/1/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1976,1,1976 — Brazilian Grand Prix,ergast,0,0,no_results,ergast_empty
1976,1,1976 — Brazilian Grand Prix,none,0,0,no_results,
1976,2,1976 — South African Grand Prix,ergast,0,0,error,HTTP fail for http://ergast.com/api/f1/1976/2/results.json?limit=200: <urlopen error [Errno 111] Connection refused>
1976,2,1976 — South African Grand Prix,ergast,0,0,no_results,ergast_empty
1976,2,1976 — South African Grand Prix,none,0,0,no_results,
